,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
1997-12-01,1.6174506603353622,3.7474242448444883,1.8331148973350642,2.95406589839311,2.7072758037224975,1.964724268810003,3.366256803063883,3.347654851414239,3.215102336735276,2.127659574468077,1.573480937869265,4.022082018927442,2.2944278181558975,3.3857082191252053,2.48677537219828,2.679798442510317,2.8692317863281858,2.720605630470785,1.941403554577481,4.358519474235956,2.8307052124397547,3.317363935156825,1.9381931732529445,3.4776364382437475,2.03066644145411,4.408014139808558,4.584497568043067,3.4192592592592552,3.543022415039765,2.4459813230180094,2.6208766380478865,-0.33802816901407073,2.801932367149762,2.3724368144969032,2.6464683336375305,2.0696484982199337,4.6380481068017065,2.4224072672218044,1.6203808917776508,2.227110255705278,2.616464582003819,2.532375206548032,2.112482853223585,3.2606954013779887,1.5647025655483482,2.3316062176165886,2.524202455980773,2.8167687235044703,-0.35569927243331856,2.2089937603098297,5.444007451873301
1998-01-01,1.1083197872026052,3.8383260192075497,2.1043991547475605,3.0623833860631056,2.65671509174108,1.9866071428571441,3.1456621919454975,3.656144105582304,2.9531992992408496,2.060737527114953,2.2173641474078742,3.6930330015714885,2.3717673953421947,3.9083277445017384,2.545068928950167,2.4926630331211674,2.3298670527839738,2.4303916941953885,1.8040661304736583,3.912570945537963,2.4740010946907587,3.367414981106931,1.6998230468121545,3.2462877624167996,1.939784301977232,4.479217141573999,4.36595788498173,3.700206550604901,3.8261622870343626,2.32267634773784,2.3433979269941396,-0.4314387544550824,2.6011560693641744,2.5882072945796475,1.9104803493449785,1.9885152586574417,3.1396278113939857,3.092006033182493,2.275721099250516,2.2006235099945037,2.7466009672415304,1.8734914371096867,2.1679473106476443,4.195748094665053,2.079075340052161,2.533103051237773,2.2056680161943287,2.143683009905928,-0.7749434937035726,2.444794952681395,5.088940448569224
1998-02-01,1.419908297589112,3.885993899339102,2.131745726906087,3.0067581239124452,2.7464726240127524,2.1860361365157344,3.4220532319391594,3.9215686274509887,2.929671244277987,2.3809523809523947,2.3907615480649236,3.1812255541069145,2.3799344449194626,3.6138104668478332,2.4067290733957414,2.668951075575854,2.3425196850393792,2.7597594055902785,1.8294043281029237,3.933822056643832,2.646254784034996,3.3465494773615934,1.8274383708467345,3.218578121817073,1.9636078020683234,4.299709510872773,4.181846169634151,3.410761540723306,3.6826584190462475,2.072317262830481,2.660054102795306,-0.5625351584474081,2.1126760563380254,2.15149359886202,3.1021897810219023,2.207198748043826,3.08199704310248,3.0873493975903665,2.2633464870503994,2.039509785988658,2.737857012916134,2.1291208791208716,2.192381474376548,4.16833027229897,1.9212532050156383,2.230483271375472,2.387422360248448,2.2194513715710684,-0.3716871363930063,2.6798509601605014,4.721823034284545
1998-03-01,1.1514614703277415,3.719309361634715,1.8885675459075157,2.9518656113713515,2.4293286219081223,1.8008003557136387,3.096284458649623,4.147383410466365,2.7680991095625274,2.6363308053448886,2.295489891135305,3.0973451327433787,2.466143977191715,3.4186204735003445,2.223847445690441,2.5762995661770205,2.1537051584184397,1.861826697892277,1.7318269659580832,3.68595503374467,2.4218622156766623,3.3545353982300963,1.6073907935490794,2.879740417765153,1.7607012962790103,4.101452671040295,4.121918788994572,3.5619975353559097,3.5652797704447625,1.9782010007369788,1.977528089887648,-0.5437839864991467,2.534488290022474,2.087398734551482,2.8025477707006363,2.0226093032541526,3.0633083730428945,3.2355154251316742,1.7276032609923053,1.807228915662673,2.204281567489108,1.4105927531272489,2.250892121877568,3.435934144595576,1.6905162738496182,1.912646303168719,2.1975897402848332,2.027615375046654,-0.7097919019196652,2.498210450966365,4.927343430208753
1998-04-01,1.1224339093191649,3.0134227131819458,2.0904466587694293,3.0736960993909213,2.183791414832137,1.6211414612480546,2.863961813842497,3.7293553542887548,2.7689001542869685,2.5889967637540368,1.8695652173913002,3.065731358794488,2.000851426138772,3.2039189435891346,2.151409497553991,2.5660463177045845,1.8588572919384205,2.674173117522871,1.8701829324914154,3.546296664413773,2.7397260273972712,3.0222737434793423,2.027207255268082,2.8151898734177117,1.8169294636707356,3.9426857869619747,4.192872117400426,3.1153012824266524,4.001436781609202,1.665056982808566,1.8352730528200523,-0.1691411388836661,2.021822849807431,2.210172688159373,2.9625590694292825,1.8629822680001018,3.5629184159764016,2.316025401568922,1.96317357162199,1.4076832258650418,2.4911676782317205,1.531678765535327,2.054231717337718,3.4962822338237665,1.7925287959948077,1.8233618233618243,2.2358967750249814,2.3286904613853965,-0.5521273140630001,2.6355260338547293,4.4437665243034274
1998-05-01,3.1314623338257075,3.1471714698311004,2.079536183582431,3.133914580738484,2.1817542007565693,2.1531631520532724,3.1560142913854783,3.2434338092720116,2.854392960263996,2.4775583482944175,2.146801513929386,3.268482490272384,1.9247098782904093,3.4270276833414215,2.3270236747020556,2.5805720330978277,1.7282827626535102,2.3731587561374834,2.066521973027635,3.568602626997963,3.022889142608598,3.400573192239853,2.056582662901585,2.8931451612903336,1.8588327050565345,3.9512688467038037,4.137440276507065,3.5014906178757244,4.2365591397849345,2.1739969880681276,2.4498886414253906,0.018811136192620204,2.180185957037506,2.5706031483992753,2.7717391304347805,2.2236617542635617,3.7744377895807313,2.4962742175857144,1.9375042242097962,1.7062987838083021,2.3751467533640325,1.9952205742897133,2.0731042007637646,3.656134268379163,2.1881455029233665,1.4997170345217858,2.223793302911492,2.667659284074686,-0.22753128555176305,2.7040489575179683,4.7068956781679105
1998-06-01,1.5908086610693761,3.31144509395227,2.056492864698023,2.9864507335845447,2.3650430807103717,1.926910299003315,2.7722772277227747,3.0606860158311378,2.946097928953506,2.1474588403722183,2.193580369314674,3.145951521402779,1.8364175731035548,3.5315154224407674,2.137511441339579,2.389387201326598,1.7143970387687446,2.2867810057169535,1.726600025963898,3.1934557753569237,2.6772165618903054,3.646722078493969,2.4249853434951785,3.0318291700241806,1.7195644512048247,3.7400069516857704,3.9088607594936597,3.642094204167412,3.633513821601597,2.150289017341045,1.7402945113788482,-0.16930022573362624,1.2775471095496593,2.3616496298907386,2.9470258542758865,2.2637329815565987,4.102795311091079,1.7837235228539416,2.013225901099136,1.8621128167862766,2.7034382654449685,2.0099171051137343,2.4070021881837933,3.6203368487328857,2.307422969187689,1.7578678763821909,2.1146194326787437,2.828639588561521,0.032520325203266864,2.7856736782262637,4.697850821744631
1998-07-01,1.5473032714411916,3.2379259813550387,2.50690092185899,2.258489286141807,2.023032797652946,2.0349480203494696,3.0830039525691744,3.0844724851033956,2.8451607598059203,1.8544935805991702,2.5660096690219403,3.3428349313293637,1.4774166314900805,3.639922017863362,1.9228187018288434,2.2258210304308745,1.1285510442340163,2.6854219948849067,1.3857581020656928,3.2355716307595594,2.2052083894969376,3.63281893569114,1.3563108345300723,2.8978241251378822,1.0091845048515014,3.487459910938817,3.850612368328221,3.9806785776639764,3.2322227747389354,2.2153608645310685,0.9316770186335477,0.13172751223184953,1.4939605848696802,2.4235666920955357,2.596934174932364,1.9294158467372258,3.979820627802688,1.7784364579473966,0.11479764102100276,1.5176151761517653,2.6767950804847285,1.6488919143786473,2.5361330788110203,3.1784649191649583,1.39320507000944,1.8073990398192574,2.507071226536395,2.7605180994775713,-2.2966507177033413,2.5811941568571806,4.614996213077505
1998-08-01,1.753868828297711,3.0811323394531076,2.669468711464651,2.500099684995405,2.5117257703940687,1.9413192146481295,3.211189913317569,3.118430273300632,3.316431410168552,2.0342612419700146,2.4767801857585203,3.4934497816593746,1.3650436251055442,3.8305097536128097,2.139669910219899,2.265980233737941,1.5903927296332387,2.677843753638376,1.6273393002441017,3.3918956097944264,2.3795392003453264,3.8830691603137124,1.8525419217460648,3.1792197372379816,1.5926158854648431,3.6518956009164327,3.9528677174077265,3.9635032254315083,3.4282064021577074,2.2848996262474275,0.9300265721877699,0.09384384384385491,1.0145846544071135,3.0998176577848424,2.461814914645122,2.1936347412254475,4.428251121076232,1.7817371937639326,1.5894099371890569,1.4354066985645897,2.5432900432900585,1.502824858757057,2.861815208503682,3.510971786833861,2.5138295637560537,1.9502543810062223,2.5776008731101197,3.094472610362309,-1.4805278403604683,2.746044135386372,5.1376424321871506
1998-09-01,1.6034127684613209,2.853075875727207,2.6761124486861965,1.5775879197297726,2.4826259888981017,1.1620258715193899,2.803371887865125,2.754532775453278,2.825104784715049,2.031361368496065,1.971900419028838,3.7416709379805235,1.2499999999999956,3.9090006319400628,1.842443042036579,1.9885406134142247,1.502493361828905,2.4596820976911626,1.2813903822078032,3.2503132832080173,1.9403386186509053,3.4941400926683075,1.7254194096411046,3.019094271718492,1.5513897866838988,3.5698747452542756,3.6630587292042494,3.8203287798101337,3.0827971434632007,2.130851186584093,1.0167992926613634,0.5853474320241636,0.7566204287515976,2.726473175021993,2.9084380610413074,1.8860704807751594,4.111420612813377,1.8895887365691033,1.2540869798898235,1.4623578263224468,2.403889439092466,1.6221302220549516,2.553653898397168,3.100593564511067,2.106217526240539,1.9171130532844582,2.371883102333472,3.299750439042426,-1.6059097478721696,2.6550552251486836,4.771659838113318
1998-10-01,1.479853479853488,3.329669819352632,2.3650225610704956,1.9659915176978737,2.4846344971884315,1.7389390270746263,3.3169774288518195,2.765217391304353,2.7991412343397526,1.0645848119233525,1.9805634149342,2.8878098645540584,0.7137858642407346,3.7736840130566884,2.1508536617949714,1.9499439671273766,1.097765723879629,2.8074245939675224,1.3505319442147723,2.9547049193108244,1.323190657309703,3.4463077215774574,1.3977128335451061,2.7293555134973557,1.6345054053056751,3.559219327029739,3.5351017151974418,3.242900754564837,2.5964912280701746,1.96468921144346,1.193106495802021,0.11305822498584028,1.4195583596214423,2.325173803820757,3.029759770527085,1.9539436376636354,4.517704517704524,1.5826278984173658,1.563726919884223,1.3123595505617924,2.219239373601778,1.368523949169087,2.4041058887088074,3.1976290750272973,2.161052338530056,2.0898051397910233,2.1610751109266912,2.7902265332432785,-0.778083968228227,2.475142796699825,4.046615422762212
1998-11-01,1.255474452554739,3.4227109848016912,2.102365591397848,1.984189723320151,2.479231003436122,2.0026408450704247,3.287671232876699,2.912621359223322,2.7095796226619395,1.4549325762952314,2.099963158541085,2.4942733519979665,0.7401200949588072,4.005697792105556,2.060564056085723,2.1095002049867695,1.2966068894336047,2.8277931671283563,1.3489736070381397,2.819198508853704,0.982066609735277,3.4536934203754477,1.3477801268498846,2.6012708498808657,1.5714812085482643,3.4326896802987505,3.43903528360876,3.240448147084174,2.58922323303008,2.037306016359608,1.5452538631346657,0.26400150858005844,1.289713746461163,2.510362543055633,2.8551034975017764,2.052349059391312,4.811946902654873,2.214839424141757,1.714439389525113,1.3827781269641681,2.0521056388294046,1.1544227886057135,2.4284943335132203,3.0557499416841827,2.415794779102498,2.30855855855856,2.117294956698923,2.900548255689306,-0.633014121084241,2.5001760687372254,3.860167405219106
1998-12-01,1.3434579439252303,3.358019369043408,1.997460273878593,2.057386094907776,2.3541142807595783,1.4232537770965559,3.237129485179402,3.083318898319787,2.6691881669593354,1.1299435028248483,1.9103600293901568,2.729340409401071,0.7105043187517479,3.71172516803584,2.112488692598302,2.204624879173167,0.9704370179948629,2.7521879318286535,1.324503311258285,2.5847081095699664,0.8466002875246348,3.116490982126008,1.373191084820946,2.478437592941418,1.477053251172622,3.5504504811570525,3.428656243815542,3.289021315608509,2.68854748603351,2.0023646973568843,1.3650374284456257,0.15074429998114258,0.5952380952381153,2.3640386630953802,2.809388335704144,1.9982068948577236,4.773427188737345,2.734663710273466,1.5878340601587881,1.2103281334050475,1.830135039090286,1.6977737800764725,2.2568511552928605,2.9327333385056997,2.4288688410825765,2.3347398030942434,1.8726829113723475,2.9442306517622585,-0.6652604251176197,2.4419338993755035,3.602277188849623
1999-01-01,0.9938614440222038,2.722567604814241,1.1185988437724337,1.9363217757487394,2.2071233825247782,0.9848982271831952,2.9137529137529095,2.7873365450791443,2.9333117251438168,2.019128586609975,1.9859456156431365,2.601667087648396,1.1444521981856415,2.963061880067963,2.2140906318776077,2.290729240266254,1.2220221250321517,2.1078092605390397,1.2710082112616705,2.765833817547936,1.1911120606772796,2.4943554456509975,1.3286934514394222,2.420154731204116,0.8559253544927037,2.9456013936178804,3.6258694686991166,2.7486910994764413,2.0650813516896127,1.5145734777964437,1.4090708938793606,-0.41446872645062305,0.6259780907668322,1.8849321424428744,3.374397429030518,2.79676435877263,6.065972990923196,1.9019751280175745,0.6750755018653631,1.5341826664274194,1.6163410301953895,1.5870628055659974,1.933924254633368,1.8247613181398226,1.0252692626346205,2.470522178551371,1.619343389529715,3.1082693425521057,0.0,1.987542865141001,3.8367186733392122
1999-02-01,1.093772786933056,3.0264566447469,1.381243803206944,1.8661114166732107,2.435548646197705,1.0259768609473863,2.8831269349845368,2.795883361921092,3.115818980620455,1.6208597603946329,1.8045479485460092,3.1842304776345864,0.7795100222717233,3.07587453513698,2.485294896931811,2.2806497070384957,0.9681348977367277,2.111786984965014,1.5445848243628157,2.3858161495471153,1.0120379247896105,2.7525889359875544,1.4420293668754303,2.3386619301361655,1.360893567852095,2.867452218526245,3.935185185185186,3.0423656525447873,2.060353798126946,1.805507941949469,1.1857707509881577,-0.1697152555157455,0.5956112852664397,2.5529445894981073,2.938053097345139,2.721771723952071,6.288614298323036,1.1687363038714427,0.9780005322451935,1.6850407815721002,1.4696768481629041,1.4271837405664067,2.06489675516226,1.7477960904560996,1.6851609345923002,2.2097902097901967,1.7693522906793158,3.2782385947792037,0.0,2.093510118632236,4.107037835718463
1999-03-01,0.8902510215995196,3.0437704267082033,1.4705379432987886,1.8631104138066235,2.2984044846916962,1.2884909368857889,3.255183104049597,2.4440266621090334,2.9518607216855397,1.7945109078113974,1.7635611773291204,3.3577379449633904,0.8486366165831871,3.0239863990834115,2.647128964731449,2.4893340753106896,1.2367830823454051,2.149672376135192,1.6183239570395136,2.60360499152672,0.8308036427544296,2.5981323415299684,1.4453145530036293,2.513305736250726,1.3178394032148821,2.8764024712753633,3.5903732809430267,2.7595194922937383,1.8078548174828457,1.8789699897303391,2.1154693697664095,0.018853695324283493,0.12515644555692873,2.3980537534754376,3.186404673393528,2.565890050755204,6.935270805812421,1.4941690962099186,1.2098743506637755,1.7123901739286351,2.138989970710914,1.7621475704858947,2.4966442953020085,2.0146097654748285,1.938332068703863,2.4369747899159577,1.7656703241266225,3.19129480614484,0.12997562956944542,2.290662755779027,3.7694445798995613
1999-04-01,1.4166788374470496,3.241476231211049,1.4760084635861093,2.195436934997841,2.892669026854322,1.9667832167832078,3.2869296210363386,3.0131826741996326,2.6782123803651414,2.0329477742726976,2.0486555697823317,3.629947063271999,1.001669449081799,3.1405701819039455,2.6881862680248725,2.516629711751661,1.2550425818018685,1.8277358921635845,1.5751476700940792,2.100211172969857,-0.12698412698413097,3.4694314954723193,0.8888888888888946,2.8169014084507227,1.4736803612893645,2.5212725354167853,4.485449281052167,3.2937702311317985,1.388409200801255,1.9151846785225857,1.8901098901098923,0.28237951807228434,1.6986473733878737,2.6640525890900824,3.053839364518973,3.0530800117520407,6.771118658924058,1.6429353778751432,1.2039127163280483,1.773240193444403,2.0417182252076893,1.8042973721644096,2.657004830917864,1.1922959339651484,2.0636285468615734,2.881925013989939,2.1302744776730886,3.165922279950162,1.5839320705421267,2.477383437717462,4.400739947424803
